1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 30, 1, 2
10189, forest, graveyard:haunted_forest, CREATURE, untitledduckmod:duck, 22, 1, 2
10190, forest, graveyard:haunted_forest, CREATURE, untitledduckmod:goose, 22, 1, 2
10191, forest, graveyard:haunted_forest, AMBIENT, minecraft:bat, 10, 1, 2
10192, forest, graveyard:haunted_forest, AMBIENT, alexsmobs:fly, 5, 2, 3
10193, forest, graveyard:haunted_forest, AMBIENT, alexsmobs:cockroach, 5, 1, 3
10194, forest, graveyard:haunted_forest, AMBIENT, alexsmobs:fly, 5, 2, 3
10195, forest, graveyard:haunted_forest, AMBIENT, alexsmobs:cockroach, 5, 1, 3
10196, forest, graveyard:haunted_forest, AMBIENT, terraincognita:butterfly, 28, 2, 3
10197, forest, graveyard:haunted_forest, WATER_CREATURE, experimental_m:guara, 10, 1, 1
10198, forest, graveyard:haunted_forest, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
10199, forest, graveyard:haunted_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
10200, forest, graveyard:haunted_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
10201, forest, graveyard:haunted_forest, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
10202, forest, graveyard:haunted_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
10203, forest, graveyard:haunted_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
10204, forest, graveyard:haunted_forest, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
10205, forest, graveyard:haunted_forest, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
10206, forest, graveyard:haunted_forest, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
10207, forest, graveyard:haunted_lakes, MONSTER, graveyard:ghoul, 25, 2, 3
10208, forest, graveyard:haunted_lakes, MONSTER, graveyard:skeleton_creeper, 15, 1, 2
10209, forest, graveyard:haunted_lakes, MONSTER, minecraft:spider, 30, 1, 2
10210, forest, graveyard:haunted_lakes, MONSTER, minecraft:zombie, 30, 1, 2
10211, forest, graveyard:haunted_lakes, MONSTER, minecraft:zombie_villager, 5, 1, 1
10212, forest, graveyard:haunted_lakes, MONSTER, minecraft:skeleton, 30, 1, 2
10213, forest, graveyard:haunted_lakes, MONSTER, minecraft:creeper, 30, 1, 2
10214, forest, graveyard:haunted_lakes, MONSTER, minecraft:slime, 30, 1, 2
10215, forest, graveyard:haunted_lakes, MONSTER, minecraft:enderman, 10, 1, 2
10216, forest, graveyard:haunted_lakes, MONSTER, minecraft:witch, 5, 1, 1
10217, forest, graveyard:haunted_lakes, MONSTER, geode:redstonegeode, 20, 1, 1
10218, forest, graveyard:haunted_lakes, MONSTER, geode:quartzgeode, 20, 1, 1
10219, forest, graveyard:haunted_lakes, MONSTER, geode:lapisgeode, 20, 1, 1
10220, forest, graveyard:haunted_lakes, MONSTER, geode:irongeode, 20, 1, 1
10221, forest, graveyard:haunted_lakes, MONSTER, geode:goldgeode, 20, 1, 1
10222, forest, graveyard:haunted_lakes, MONSTER, geode:glowstonegeode, 20, 1, 1
10223, forest, graveyard:haunted_lakes, MONSTER, geode:emeraldgeode, 20, 1, 1
10224, forest, graveyard:haunted_lakes, MONSTER, geode:diamondgeode, 25, 1, 1
10225, forest, graveyard:haunted_lakes, MONSTER, geode:coalgeode, 20, 1, 1
10226, forest, graveyard:haunted_lakes, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
10227, forest, graveyard:haunted_lakes, MONSTER, alexsmobs:centipede_head, 8, 1, 1
10228, forest, graveyard:haunted_lakes, MONSTER, alexsmobs:centipede_head, 8, 1, 1
10229, forest, graveyard:haunted_lakes, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
10230, forest, graveyard:haunted_lakes, MONSTER, experimental_m:rotscal, 5, 1, 1
10231, forest, graveyard:haunted_lakes, MONSTER, dungeonsmod:rogue, 5, 1, 1
10232, forest, graveyard:haunted_lakes, MONSTER, dungeonsmod:crow, 5, 1, 1
10233, forest, graveyard:haunted_lakes, MONSTER, touhou_little_maid:fairy, 30, 1, 2
10234, forest, graveyard:haunted_lakes, MONSTER, experimental_m:morb, 7, 1, 1
10235, forest, graveyard:haunted_lakes, MONSTER, experimental_m:kullo, 7, 1, 1
10236, forest, graveyard:haunted_lakes, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
10237, forest, graveyard:haunted_lakes, MONSTER, experimental_m:chilopoto, 6, 1, 2
10238, forest, graveyard:haunted_lakes, CREATURE, minecraft:fox, 8, 2, 3
10239, forest, graveyard:haunted_lakes, CREATURE, minecraft:wolf, 8, 3, 5
10240, forest, graveyard:haunted_lakes, CREATURE, minecraft:sheep, 10, 3, 5
10241, forest, graveyard:haunted_lakes, CREATURE, minecraft:pig, 10, 3, 5
10242, forest, graveyard:haunted_lakes, CREATURE, exoticbirds:bluejay, 12, 2, 3
10243, forest, graveyard:haunted_lakes, CREATURE, exoticbirds:cardinal, 12, 2, 3
10244, forest, graveyard:haunted_lakes, CREATURE, exoticbirds:robin, 12, 2, 3
10245, forest, graveyard:haunted_lakes, CREATURE, exoticbirds:lyrebird, 8, 2, 3
10246, forest, graveyard:haunted_lakes, CREATURE, exoticbirds:peafowl, 6, 2, 3
10247, forest, graveyard:haunted_lakes, CREATURE, exoticbirds:magpie, 12, 2, 3
10248, forest, graveyard:haunted_lakes, CREATURE, exoticbirds:owl, 6, 2, 3
10249, forest, graveyard:haunted_lakes, CREATURE, exoticbirds:pigeon, 12, 2, 3
10250, forest, graveyard:haunted_lakes, CREATURE, exoticbirds:woodpecker, 12, 2, 3
10251, forest, graveyard:haunted_lakes, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
10252, forest, graveyard:haunted_lakes, CREATURE, alexsmobs:raccoon, 10, 2, 4
10253, forest, graveyard:haunted_lakes, CREATURE, alexsmobs:crow, 10, 2, 2
10254, forest, graveyard:haunted_lakes, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
10255, forest, graveyard:haunted_lakes, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
10256, forest, graveyard:haunted_lakes, CREATURE, alexsmobs:raccoon, 10, 2, 4
10257, forest, graveyard:haunted_lakes, CREATURE, alexsmobs:crow, 10, 2, 2
10258, forest, graveyard:haunted_lakes, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
10259, forest, graveyard:haunted_lakes, CREATURE, untitledduckmod:duck, 22, 1, 2
10260, forest, graveyard:haunted_lakes, CREATURE, untitledduckmod:goose, 22, 1, 2
10261, forest, graveyard:haunted_lakes, AMBIENT, minecraft:bat, 10, 1, 2
10262, forest, graveyard:haunted_lakes, AMBIENT, alexsmobs:fly, 5, 2, 3
10263, forest, graveyard:haunted_lakes, AMBIENT, alexsmobs:cockroach, 5, 1, 3
10264, forest, graveyard:haunted_lakes, AMBIENT, alexsmobs:fly, 5, 2, 3
10265, forest, graveyard:haunted_lakes, AMBIENT, alexsmobs:cockroach, 5, 1, 3
10266, forest, graveyard:haunted_lakes, AMBIENT, terraincognita:butterfly, 28, 2, 3
10267, forest, graveyard:haunted_lakes, WATER_CREATURE, experimental_m:guara, 10, 1, 1
10268, forest, graveyard:haunted_lakes, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
10269, forest, graveyard:haunted_lakes, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
10270, forest, graveyard:haunted_lakes, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
10271, forest, graveyard:haunted_lakes, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
10272, forest, graveyard:haunted_lakes, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
10273, forest, graveyard:haunted_lakes, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
10274, forest, graveyard:haunted_lakes, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
10275, forest, graveyard:haunted_lakes, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
10276, forest, graveyard:haunted_lakes, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
10277, forest, graveyard:eroded_haunted_forest, MONSTER, graveyard:ghoul, 10, 1, 2
10278, forest, graveyard:eroded_haunted_forest, MONSTER, graveyard:reaper, 5, 1, 1
10279, forest, graveyard:eroded_haunted_forest, MONSTER, graveyard:skeleton_creeper, 10, 1, 2
10280, forest, graveyard:eroded_haunted_forest, MONSTER, minecraft:wither_skeleton, 8, 2, 3
10281, forest, graveyard:eroded_haunted_forest, MONSTER, minecraft:skeleton, 8, 1, 2
10282, forest, graveyard:eroded_haunted_forest, MONSTER, geode:redstonegeode, 20, 1, 1
10283, forest, graveyard:eroded_haunted_forest, MONSTER, geode:quartzgeode, 20, 1, 1
10284, forest, graveyard:eroded_haunted_forest, MONSTER, geode:lapisgeode, 20, 1, 1
10285, forest, graveyard:eroded_haunted_forest, MONSTER, geode:irongeode, 20, 1, 1
10286, forest, graveyard:eroded_haunted_forest, MONSTER, geode:goldgeode, 20, 1, 1
10287, forest, graveyard:eroded_haunted_forest, MONSTER, geode:glowstonegeode, 20, 1, 1
10288, forest, graveyard:eroded_haunted_forest, MONSTER, geode:emeraldgeode, 20, 1, 1
10289, forest, graveyard:eroded_haunted_forest, MONSTER, geode:diamondgeode, 25, 1, 1
10290, forest, graveyard:eroded_haunted_forest, MONSTER, geode:coalgeode, 20, 1, 1
10291, forest, graveyard:eroded_haunted_forest, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
10292, forest, graveyard:eroded_haunted_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
10293, forest, graveyard:eroded_haunted_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
10294, forest, graveyard:eroded_haunted_forest, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
10295, forest, graveyard:eroded_haunted_forest, MONSTER, experimental_m:rotscal, 5, 1, 1
10296, forest, graveyard:eroded_haunted_forest, MONSTER, dungeonsmod:rogue, 5, 1, 1
10297, forest, graveyard:eroded_haunted_forest, MONSTER, dungeonsmod:crow, 5, 1, 1
10298, forest, graveyard:eroded_haunted_forest, MONSTER, touhou_little_maid:fairy, 30, 1, 2
10299, forest, graveyard:eroded_haunted_forest, MONSTER, experimental_m:morb, 7, 1, 1
10300, forest, graveyard:eroded_haunted_forest, MONSTER, experimental_m:kullo, 7, 1, 1
10301, forest, graveyard:eroded_haunted_forest, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
10302, forest, graveyard:eroded_haunted_forest, MONSTER, experimental_m:chilopoto, 6, 1, 2
10303, forest, graveyard:eroded_haunted_forest, CREATURE, minecraft:bat, 10, 1, 1
10304, forest, graveyard:eroded_haunted_forest, CREATURE, minecraft:cat, 5, 1, 1
10305, forest, graveyard:eroded_haunted_forest, CREATURE, exoticbirds:bluejay, 12, 2, 3
10306, forest, graveyard:eroded_haunted_forest, CREATURE, exoticbirds:cardinal, 12, 2, 3
10307, forest, graveyard:eroded_haunted_forest, CREATURE, exoticbirds:robin, 12, 2, 3
10308, forest, graveyard:eroded_haunted_forest, CREATURE, exoticbirds:magpie, 12, 2, 3
10309, forest, graveyard:eroded_haunted_forest, CREATURE, exoticbirds:owl, 6, 2, 3
10310, forest, graveyard:eroded_haunted_forest, CREATURE, exoticbirds:woodpecker, 12, 2, 3
10311, forest, graveyard:eroded_haunted_forest, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
10312, forest, graveyard:eroded_haunted_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
10313, forest, graveyard:eroded_haunted_forest, CREATURE, alexsmobs:crow, 10, 2, 2
10314, forest, graveyard:eroded_haunted_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
10315, forest, graveyard:eroded_haunted_forest, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
10316, forest, graveyard:eroded_haunted_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
10317, forest, graveyard:eroded_haunted_forest, CREATURE, alexsmobs:crow, 10, 2, 2
10318, forest, graveyard:eroded_haunted_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
10319, forest, graveyard:eroded_haunted_forest, CREATURE, untitledduckmod:duck, 22, 1, 2
10320, forest, graveyard:eroded_haunted_forest, CREATURE, untitledduckmod:goose, 22, 1, 2
10321, forest, graveyard:eroded_haunted_forest, AMBIENT, alexsmobs:fly, 5, 2, 3
10322, forest, graveyard:eroded_haunted_forest, AMBIENT, alexsmobs:cockroach, 5, 1, 3
10323, forest, graveyard:eroded_haunted_forest, AMBIENT, alexsmobs:fly, 5, 2, 3
10324, forest, graveyard:eroded_haunted_forest, AMBIENT, alexsmobs:cockroach, 5, 1, 3
10325, forest, graveyard:eroded_haunted_forest, AMBIENT, terraincognita:butterfly, 28, 2, 3
10326, forest, graveyard:eroded_haunted_forest, WATER_CREATURE, experimental_m:guara, 10, 1, 1
10327, forest, graveyard:eroded_haunted_forest, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
10328, forest, graveyard:eroded_haunted_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
10329, forest, graveyard:eroded_haunted_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
10330, forest, graveyard:eroded_haunted_forest, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
10331, forest, graveyard:eroded_haunted_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
10332, forest, graveyard:eroded_haunted_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
10333, forest, graveyard:eroded_haunted_forest, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
10334, forest, graveyard:eroded_haunted_forest, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
10335, forest, graveyard:eroded_haunted_forest, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
10336, plains, byg:allium_fields, MONSTER, minecraft:spider, 30, 1, 2
10337, plains, byg:allium_fields, MONSTER, minecraft:zombie, 30, 1, 2
10338, plains, byg:allium_fields, MONSTER, minecraft:zombie_villager, 5, 1, 1
10339, plains, byg:allium_fields, MONSTER, minecraft:skeleton, 30, 1, 2
10340, plains, byg:allium_fields, MONSTER, minecraft:creeper, 30, 1, 2
10341, plains, byg:allium_fields, MONSTER, minecraft:slime, 30, 1, 2
10342, plains, byg:allium_fields, MONSTER, minecraft:enderman, 10, 1, 2
10343, plains, byg:allium_fields, MONSTER, minecraft:witch, 5, 1, 1
10344, plains, byg:allium_fields, MONSTER, minecraft:slime, 30, 1, 2
10345, plains, byg:allium_fields, MONSTER, geode:redstonegeode, 20, 1, 1
10346, plains, byg:allium_fields, MONSTER, geode:quartzgeode, 20, 1, 1
10347, plains, byg:allium_fields, MONSTER, geode:lapisgeode, 20, 1, 1
10348, plains, byg:allium_fields, MONSTER, geode:irongeode, 20, 1, 1
10349, plains, byg:allium_fields, MONSTER, geode:goldgeode, 20, 1, 1
10350, plains, byg:allium_fields, MONSTER, geode:glowstonegeode, 20, 1, 1
10351, plains, byg:allium_fields, MONSTER, geode:emeraldgeode, 20, 1, 1
10352, plains, byg:allium_fields, MONSTER, geode:diamondgeode, 25, 1, 1
10353, plains, byg:allium_fields, MONSTER, geode:coalgeode, 20, 1, 1
10354, plains, byg:allium_fields, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
10355, plains, byg:allium_fields, MONSTER, alexsmobs:centipede_head, 8, 1, 1
10356, plains, byg:allium_fields, MONSTER, alexsmobs:centipede_head, 8, 1, 1
10357, plains, byg:allium_fields, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
10358, plains, byg:allium_fields, MONSTER, experimental_m:rotscal, 5, 1, 1
10359, plains, byg:allium_fields, MONSTER, dungeonsmod:mimic, 5, 1, 1
10360, plains, byg:allium_fields, MONSTER, touhou_little_maid:fairy, 30, 1, 2
10361, plains, byg:allium_fields, MONSTER, experimental_m:morb, 7, 1, 1
10362, plains, byg:allium_fields, MONSTER, experimental_m:kullo, 7, 1, 1
10363, plains, byg:allium_fields, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
10364, plains, byg:allium_fields, MONSTER, experimental_m:chilopoto, 6, 1, 2
10365, plains, byg:allium_fields, CREATURE, minecraft:sheep, 22, 2, 3
10366, plains, byg:allium_fields, CREATURE, minecraft:pig, 20, 2, 3
10367, plains, byg:allium_fields, CREATURE, minecraft:chicken, 20, 2, 3
10368, plains, byg:allium_fields, CREATURE, minecraft:cow, 18, 2, 3
10369, plains, byg:allium_fields, CREATURE, minecraft:horse, 25, 2, 3
10370, plains, byg:allium_fields, CREATURE, minecraft:donkey, 5, 1, 3
10371, plains, byg:allium_fields, CREATURE, exoticbirds:hummingbird, 18, 2, 3
10372, plains, byg:allium_fields, CREATURE, exoticbirds:peafowl, 6, 2, 3
10373, plains, byg:allium_fields, CREATURE, exoticbirds:cassowary, 5, 2, 3
10374, plains, byg:allium_fields, CREATURE, exoticbirds:pigeon, 12, 2, 3
10375, plains, byg:allium_fields, CREATURE, alexsmobs:raccoon, 10, 2, 4
10376, plains, byg:allium_fields, CREATURE, alexsmobs:crow, 10, 2, 2
10377, plains, byg:allium_fields, CREATURE, alexsmobs:raccoon, 10, 2, 4
10378, plains, byg:allium_fields, CREATURE, alexsmobs:crow, 10, 2, 2
10379, plains, byg:allium_fields, CREATURE, chococraft:chocobo, 10, 1, 2
10380, plains, byg:allium_fields, CREATURE, untitledduckmod:duck, 22, 1, 2
10381, plains, byg:allium_fields, CREATURE, untitledduckmod:goose, 22, 1, 2
10382, plains, byg:allium_fields, AMBIENT, minecraft:bat, 10, 1, 2
10383, plains, byg:allium_fields, AMBIENT, alexsmobs:fly, 5, 2, 3
10384, plains, byg:allium_fields, AMBIENT, alexsmobs:cockroach, 5, 1, 3
10385, plains, byg:allium_fields, AMBIENT, alexsmobs:fly, 5, 2, 3
10386, plains, byg:allium_fields, AMBIENT, alexsmobs:cockroach, 5, 1, 3
10387, plains, byg:allium_fields, AMBIENT, terraincognita:butterfly, 28, 2, 3
10388, plains, byg:allium_fields, WATER_CREATURE, experimental_m:guara, 10, 1, 1
10389, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
10390, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
10391, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
10392, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
10393, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
10394, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
10395, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
10396, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
10397, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
10398, icy, byg:alps, MONSTER, minecraft:spider, 30, 1, 2
10399, icy, byg:alps, MONSTER, minecraft:zombie, 30, 1, 2
10400, icy, byg:alps, MONSTER, minecraft:zombie_villager, 5, 1, 1
10401, icy, byg:alps, MONSTER, minecraft:creeper, 30, 1, 2
10402, icy, byg:alps, MONSTER, minecraft:slime, 30, 1, 2
10403, icy, byg:alps, MONSTER, minecraft:enderman, 10, 1, 2
10404, icy, byg:alps, MONSTER, minecraft:witch, 5, 1, 1
10405, icy, byg:alps, MONSTER, minecraft:skeleton, 20, 2, 3
10406, icy, byg:alps, MONSTER, minecraft:stray, 30, 1, 2
10407, icy, byg:alps, MONSTER, geode:redstonegeode, 20, 1, 1
10408, icy, byg:alps, MONSTER, geode:quartzgeode, 20, 1, 1
10409, icy, byg:alps, MONSTER, geode:lapisgeode, 20, 1, 1
10410, icy, byg:alps, MONSTER, geode:irongeode, 20, 1, 1
10411, icy, byg:alps, MONSTER, geode:goldgeode, 20, 1, 1
10412, icy, byg:alps, MONSTER, geode:glowstonegeode, 20, 1, 1
10413, icy, byg:alps, MONSTER, geode:emeraldgeode, 20, 1, 1
10414, icy, byg:alps, MONSTER, geode:diamondgeode, 25, 1, 1
10415, icy, byg:alps, MONSTER, geode:coalgeode, 20, 1, 1
10416, icy, byg:alps, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
10417, icy, byg:alps, MONSTER, alexsmobs:centipede_head, 8, 1, 1
10418, icy, byg:alps, MONSTER, alexsmobs:centipede_head, 8, 1, 1
10419, icy, byg:alps, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
10420, icy, byg:alps, MONSTER, experimental_m:rotscal, 5, 1, 1
10421, icy, byg:alps, MONSTER, dungeonsmod:notehead, 5, 1, 1
10422, icy, byg:alps, MONSTER, dungeonsmod:whirlwind, 5, 1, 1
10423, icy, byg:alps, MONSTER, dungeonsmod:pice, 5, 1, 1
10424, icy, byg:alps, MONSTER, touhou_little_maid:fairy, 30, 1, 2
10425, icy, byg:alps, MONSTER, experimental_m:morb, 7, 1, 1
10426, icy, byg:alps, MONSTER, experimental_m:kullo, 7, 1, 1
10427, icy, byg:alps, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
10428, icy, byg:alps, MONSTER, experimental_m:chilopoto, 6, 1, 2
10429, icy, byg:alps, CREATURE, minecraft:rabbit, 10, 2, 3
10430, icy, byg:alps, CREATURE, minecraft:polar_bear, 5, 1, 2
10431, icy, byg:alps, CREATURE, exoticbirds:penguin, 6, 2, 3
10432, icy, byg:alps, CREATURE, alexsmobs:sunbird, 5, 1, 1
10433, icy, byg:alps, CREATURE, alexsmobs:snow_leopard, 30, 1, 2
10434, icy, byg:alps, CREATURE, alexsmobs:sunbird, 5, 1, 1
10435, icy, byg:alps, CREATURE, alexsmobs:snow_leopard, 30, 1, 2
10436, icy, byg:alps, CREATURE, untitledduckmod:duck, 22, 1, 2
10437, icy, byg:alps, CREATURE, untitledduckmod:goose, 22, 1, 2
10438, icy, byg:alps, AMBIENT, minecraft:bat, 10, 1, 2
10439, icy, byg:alps, AMBIENT, alexsmobs:fly, 5, 2, 3
10440, icy, byg:alps, AMBIENT, alexsmobs:cockroach, 5, 1, 3
10441, icy, byg:alps, AMBIENT, alexsmobs:fly, 5, 2, 3
10442, icy, byg:alps, AMBIENT, alexsmobs:cockroach, 5, 1, 3
10443, icy, byg:alps, WATER_CREATURE, experimental_m:guara, 10, 1, 1
10444, icy, byg:alps, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
10445, icy, byg:alps, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
10446, icy, byg:alps, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
