1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 30, 1, 2
8382, plains, byg:allium_fields, AMBIENT, alexsmobs:cockroach, 5, 1, 3
8383, plains, byg:allium_fields, AMBIENT, alexsmobs:fly, 5, 2, 3
8384, plains, byg:allium_fields, AMBIENT, alexsmobs:cockroach, 5, 1, 3
8385, plains, byg:allium_fields, AMBIENT, terraincognita:butterfly, 28, 2, 3
8386, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
8387, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
8388, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
8389, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
8390, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
8391, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
8392, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
8393, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
8394, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
8395, icy, byg:alps, MONSTER, minecraft:spider, 30, 1, 2
8396, icy, byg:alps, MONSTER, minecraft:zombie, 30, 1, 2
8397, icy, byg:alps, MONSTER, minecraft:zombie_villager, 5, 1, 1
8398, icy, byg:alps, MONSTER, minecraft:creeper, 30, 1, 2
8399, icy, byg:alps, MONSTER, minecraft:slime, 30, 1, 2
8400, icy, byg:alps, MONSTER, minecraft:enderman, 10, 1, 2
8401, icy, byg:alps, MONSTER, minecraft:witch, 5, 1, 1
8402, icy, byg:alps, MONSTER, minecraft:skeleton, 20, 2, 3
8403, icy, byg:alps, MONSTER, minecraft:stray, 30, 1, 2
8404, icy, byg:alps, MONSTER, geode:redstonegeode, 20, 1, 1
8405, icy, byg:alps, MONSTER, geode:quartzgeode, 20, 1, 1
8406, icy, byg:alps, MONSTER, geode:lapisgeode, 20, 1, 1
8407, icy, byg:alps, MONSTER, geode:irongeode, 20, 1, 1
8408, icy, byg:alps, MONSTER, geode:goldgeode, 20, 1, 1
8409, icy, byg:alps, MONSTER, geode:glowstonegeode, 20, 1, 1
8410, icy, byg:alps, MONSTER, geode:emeraldgeode, 20, 1, 1
8411, icy, byg:alps, MONSTER, geode:diamondgeode, 25, 1, 1
8412, icy, byg:alps, MONSTER, geode:coalgeode, 20, 1, 1
8413, icy, byg:alps, MONSTER, alexsmobs:centipede_head, 8, 1, 1
8414, icy, byg:alps, MONSTER, alexsmobs:centipede_head, 8, 1, 1
8415, icy, byg:alps, MONSTER, dungeonsmod:notehead, 5, 1, 1
8416, icy, byg:alps, MONSTER, dungeonsmod:whirlwind, 5, 1, 1
8417, icy, byg:alps, MONSTER, dungeonsmod:pice, 5, 1, 1
8418, icy, byg:alps, MONSTER, touhou_little_maid:fairy, 30, 1, 2
8419, icy, byg:alps, CREATURE, minecraft:rabbit, 10, 2, 3
8420, icy, byg:alps, CREATURE, minecraft:polar_bear, 5, 1, 2
8421, icy, byg:alps, CREATURE, exoticbirds:penguin, 6, 2, 3
8422, icy, byg:alps, CREATURE, alexsmobs:sunbird, 5, 1, 1
8423, icy, byg:alps, CREATURE, alexsmobs:snow_leopard, 30, 1, 2
8424, icy, byg:alps, CREATURE, alexsmobs:sunbird, 5, 1, 1
8425, icy, byg:alps, CREATURE, alexsmobs:snow_leopard, 30, 1, 2
8426, icy, byg:alps, CREATURE, untitledduckmod:duck, 22, 1, 2
8427, icy, byg:alps, CREATURE, untitledduckmod:goose, 22, 1, 2
8428, icy, byg:alps, AMBIENT, minecraft:bat, 10, 1, 2
8429, icy, byg:alps, AMBIENT, alexsmobs:fly, 5, 2, 3
8430, icy, byg:alps, AMBIENT, alexsmobs:cockroach, 5, 1, 3
8431, icy, byg:alps, AMBIENT, alexsmobs:fly, 5, 2, 3
8432, icy, byg:alps, AMBIENT, alexsmobs:cockroach, 5, 1, 3
8433, icy, byg:alps, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
8434, icy, byg:alps, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
8435, icy, byg:alps, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
8436, icy, byg:alps, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
8437, icy, byg:alps, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
8438, icy, byg:alps, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
8439, plains, byg:amaranth_fields, MONSTER, minecraft:spider, 30, 1, 2
8440, plains, byg:amaranth_fields, MONSTER, minecraft:zombie, 30, 1, 2
8441, plains, byg:amaranth_fields, MONSTER, minecraft:zombie_villager, 5, 1, 1
8442, plains, byg:amaranth_fields, MONSTER, minecraft:skeleton, 30, 1, 2
8443, plains, byg:amaranth_fields, MONSTER, minecraft:creeper, 30, 1, 2
8444, plains, byg:amaranth_fields, MONSTER, minecraft:slime, 30, 1, 2
8445, plains, byg:amaranth_fields, MONSTER, minecraft:enderman, 10, 1, 2
8446, plains, byg:amaranth_fields, MONSTER, minecraft:witch, 5, 1, 1
8447, plains, byg:amaranth_fields, MONSTER, geode:redstonegeode, 20, 1, 1
8448, plains, byg:amaranth_fields, MONSTER, geode:quartzgeode, 20, 1, 1
8449, plains, byg:amaranth_fields, MONSTER, geode:lapisgeode, 20, 1, 1
8450, plains, byg:amaranth_fields, MONSTER, geode:irongeode, 20, 1, 1
8451, plains, byg:amaranth_fields, MONSTER, geode:goldgeode, 20, 1, 1
8452, plains, byg:amaranth_fields, MONSTER, geode:glowstonegeode, 20, 1, 1
8453, plains, byg:amaranth_fields, MONSTER, geode:emeraldgeode, 20, 1, 1
8454, plains, byg:amaranth_fields, MONSTER, geode:diamondgeode, 25, 1, 1
8455, plains, byg:amaranth_fields, MONSTER, geode:coalgeode, 20, 1, 1
8456, plains, byg:amaranth_fields, MONSTER, alexsmobs:centipede_head, 8, 1, 1
8457, plains, byg:amaranth_fields, MONSTER, alexsmobs:centipede_head, 8, 1, 1
8458, plains, byg:amaranth_fields, MONSTER, dungeonsmod:mimic, 5, 1, 1
8459, plains, byg:amaranth_fields, MONSTER, touhou_little_maid:fairy, 30, 1, 2
8460, plains, byg:amaranth_fields, CREATURE, minecraft:sheep, 22, 2, 3
8461, plains, byg:amaranth_fields, CREATURE, minecraft:pig, 20, 2, 3
8462, plains, byg:amaranth_fields, CREATURE, minecraft:chicken, 20, 2, 3
8463, plains, byg:amaranth_fields, CREATURE, minecraft:cow, 18, 2, 3
8464, plains, byg:amaranth_fields, CREATURE, minecraft:horse, 25, 2, 3
8465, plains, byg:amaranth_fields, CREATURE, minecraft:donkey, 5, 1, 3
8466, plains, byg:amaranth_fields, CREATURE, exoticbirds:hummingbird, 18, 2, 3
8467, plains, byg:amaranth_fields, CREATURE, exoticbirds:peafowl, 6, 2, 3
8468, plains, byg:amaranth_fields, CREATURE, exoticbirds:cassowary, 5, 2, 3
8469, plains, byg:amaranth_fields, CREATURE, exoticbirds:pigeon, 12, 2, 3
8470, plains, byg:amaranth_fields, CREATURE, alexsmobs:raccoon, 10, 2, 4
8471, plains, byg:amaranth_fields, CREATURE, alexsmobs:crow, 10, 2, 2
8472, plains, byg:amaranth_fields, CREATURE, alexsmobs:raccoon, 10, 2, 4
8473, plains, byg:amaranth_fields, CREATURE, alexsmobs:crow, 10, 2, 2
8474, plains, byg:amaranth_fields, CREATURE, untitledduckmod:duck, 22, 1, 2
8475, plains, byg:amaranth_fields, CREATURE, untitledduckmod:goose, 22, 1, 2
8476, plains, byg:amaranth_fields, AMBIENT, minecraft:bat, 10, 1, 2
8477, plains, byg:amaranth_fields, AMBIENT, alexsmobs:fly, 5, 2, 3
8478, plains, byg:amaranth_fields, AMBIENT, alexsmobs:cockroach, 5, 1, 3
8479, plains, byg:amaranth_fields, AMBIENT, alexsmobs:fly, 5, 2, 3
8480, plains, byg:amaranth_fields, AMBIENT, alexsmobs:cockroach, 5, 1, 3
8481, plains, byg:amaranth_fields, AMBIENT, terraincognita:butterfly, 28, 2, 3
8482, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
8483, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
8484, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
8485, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
8486, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
8487, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
8488, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
8489, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
8490, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
8491, forest, byg:ancient_forest, MONSTER, minecraft:spider, 30, 1, 2
8492, forest, byg:ancient_forest, MONSTER, minecraft:slime, 30, 1, 2
8493, forest, byg:ancient_forest, MONSTER, minecraft:enderman, 10, 1, 2
8494, forest, byg:ancient_forest, MONSTER, minecraft:witch, 5, 1, 1
8495, forest, byg:ancient_forest, MONSTER, geode:redstonegeode, 20, 1, 1
8496, forest, byg:ancient_forest, MONSTER, geode:quartzgeode, 20, 1, 1
8497, forest, byg:ancient_forest, MONSTER, geode:lapisgeode, 20, 1, 1
8498, forest, byg:ancient_forest, MONSTER, geode:irongeode, 20, 1, 1
8499, forest, byg:ancient_forest, MONSTER, geode:goldgeode, 20, 1, 1
8500, forest, byg:ancient_forest, MONSTER, geode:glowstonegeode, 20, 1, 1
8501, forest, byg:ancient_forest, MONSTER, geode:emeraldgeode, 20, 1, 1
8502, forest, byg:ancient_forest, MONSTER, geode:diamondgeode, 25, 1, 1
8503, forest, byg:ancient_forest, MONSTER, geode:coalgeode, 20, 1, 1
8504, forest, byg:ancient_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
8505, forest, byg:ancient_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
8506, forest, byg:ancient_forest, MONSTER, dungeonsmod:rogue, 5, 1, 1
8507, forest, byg:ancient_forest, MONSTER, dungeonsmod:crow, 5, 1, 1
8508, forest, byg:ancient_forest, MONSTER, touhou_little_maid:fairy, 30, 1, 2
8509, forest, byg:ancient_forest, CREATURE, minecraft:pig, 20, 2, 3
8510, forest, byg:ancient_forest, CREATURE, minecraft:wolf, 18, 2, 3
8511, forest, byg:ancient_forest, CREATURE, minecraft:rabbit, 15, 2, 3
8512, forest, byg:ancient_forest, CREATURE, minecraft:fox, 18, 2, 4
8513, forest, byg:ancient_forest, CREATURE, exoticbirds:bluejay, 12, 2, 3
8514, forest, byg:ancient_forest, CREATURE, exoticbirds:cardinal, 12, 2, 3
8515, forest, byg:ancient_forest, CREATURE, exoticbirds:robin, 12, 2, 3
8516, forest, byg:ancient_forest, CREATURE, exoticbirds:lyrebird, 8, 2, 3
8517, forest, byg:ancient_forest, CREATURE, exoticbirds:hummingbird, 18, 2, 3
8518, forest, byg:ancient_forest, CREATURE, exoticbirds:peafowl, 6, 2, 3
8519, forest, byg:ancient_forest, CREATURE, exoticbirds:magpie, 12, 2, 3
8520, forest, byg:ancient_forest, CREATURE, exoticbirds:cassowary, 5, 2, 3
8521, forest, byg:ancient_forest, CREATURE, exoticbirds:kiwi, 8, 2, 3
8522, forest, byg:ancient_forest, CREATURE, exoticbirds:pigeon, 12, 2, 3
8523, forest, byg:ancient_forest, CREATURE, exoticbirds:woodpecker, 12, 2, 3
8524, forest, byg:ancient_forest, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
8525, forest, byg:ancient_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
8526, forest, byg:ancient_forest, CREATURE, alexsmobs:crow, 10, 2, 2
8527, forest, byg:ancient_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
8528, forest, byg:ancient_forest, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
8529, forest, byg:ancient_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
8530, forest, byg:ancient_forest, CREATURE, alexsmobs:crow, 10, 2, 2
8531, forest, byg:ancient_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
8532, forest, byg:ancient_forest, CREATURE, untitledduckmod:duck, 22, 1, 2
8533, forest, byg:ancient_forest, CREATURE, untitledduckmod:goose, 22, 1, 2
8534, forest, byg:ancient_forest, AMBIENT, minecraft:bat, 10, 1, 2
8535, forest, byg:ancient_forest, AMBIENT, alexsmobs:fly, 5, 2, 3
8536, forest, byg:ancient_forest, AMBIENT, alexsmobs:cockroach, 5, 1, 3
8537, forest, byg:ancient_forest, AMBIENT, alexsmobs:fly, 5, 2, 3
8538, forest, byg:ancient_forest, AMBIENT, alexsmobs:cockroach, 5, 1, 3
8539, forest, byg:ancient_forest, AMBIENT, terraincognita:butterfly, 28, 2, 3
8540, forest, byg:ancient_forest, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
8541, forest, byg:ancient_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
8542, forest, byg:ancient_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
8543, forest, byg:ancient_forest, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
8544, forest, byg:ancient_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
8545, forest, byg:ancient_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
8546, forest, byg:ancient_forest, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
8547, forest, byg:ancient_forest, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
8548, forest, byg:ancient_forest, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
8549, forest, byg:aspen_forest, MONSTER, minecraft:spider, 30, 1, 2
8550, forest, byg:aspen_forest, MONSTER, minecraft:zombie, 30, 1, 2
8551, forest, byg:aspen_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
8552, forest, byg:aspen_forest, MONSTER, minecraft:skeleton, 30, 1, 2
8553, forest, byg:aspen_forest, MONSTER, minecraft:creeper, 30, 1, 2
8554, forest, byg:aspen_forest, MONSTER, minecraft:slime, 30, 1, 2
8555, forest, byg:aspen_forest, MONSTER, minecraft:enderman, 10, 1, 2
8556, forest, byg:aspen_forest, MONSTER, minecraft:witch, 5, 1, 1
8557, forest, byg:aspen_forest, MONSTER, geode:redstonegeode, 20, 1, 1
8558, forest, byg:aspen_forest, MONSTER, geode:quartzgeode, 20, 1, 1
8559, forest, byg:aspen_forest, MONSTER, geode:lapisgeode, 20, 1, 1
8560, forest, byg:aspen_forest, MONSTER, geode:irongeode, 20, 1, 1
8561, forest, byg:aspen_forest, MONSTER, geode:goldgeode, 20, 1, 1
8562, forest, byg:aspen_forest, MONSTER, geode:glowstonegeode, 20, 1, 1
8563, forest, byg:aspen_forest, MONSTER, geode:emeraldgeode, 20, 1, 1
8564, forest, byg:aspen_forest, MONSTER, geode:diamondgeode, 25, 1, 1
8565, forest, byg:aspen_forest, MONSTER, geode:coalgeode, 20, 1, 1
8566, forest, byg:aspen_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
8567, forest, byg:aspen_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
8568, forest, byg:aspen_forest, MONSTER, dungeonsmod:rogue, 5, 1, 1
8569, forest, byg:aspen_forest, MONSTER, dungeonsmod:crow, 5, 1, 1
8570, forest, byg:aspen_forest, MONSTER, touhou_little_maid:fairy, 30, 1, 2
8571, forest, byg:aspen_forest, CREATURE, minecraft:sheep, 22, 2, 3
8572, forest, byg:aspen_forest, CREATURE, minecraft:pig, 20, 2, 3
8573, forest, byg:aspen_forest, CREATURE, minecraft:chicken, 20, 2, 3
8574, forest, byg:aspen_forest, CREATURE, minecraft:cow, 18, 2, 3
8575, forest, byg:aspen_forest, CREATURE, minecraft:wolf, 15, 2, 3
8576, forest, byg:aspen_forest, CREATURE, exoticbirds:bluejay, 12, 2, 3
8577, forest, byg:aspen_forest, CREATURE, exoticbirds:cardinal, 12, 2, 3
8578, forest, byg:aspen_forest, CREATURE, exoticbirds:robin, 12, 2, 3
8579, forest, byg:aspen_forest, CREATURE, exoticbirds:lyrebird, 8, 2, 3
8580, forest, byg:aspen_forest, CREATURE, exoticbirds:hummingbird, 18, 2, 3
8581, forest, byg:aspen_forest, CREATURE, exoticbirds:peafowl, 6, 2, 3
8582, forest, byg:aspen_forest, CREATURE, exoticbirds:magpie, 12, 2, 3
8583, forest, byg:aspen_forest, CREATURE, exoticbirds:cassowary, 5, 2, 3
8584, forest, byg:aspen_forest, CREATURE, exoticbirds:kiwi, 8, 2, 3
8585, forest, byg:aspen_forest, CREATURE, exoticbirds:pigeon, 12, 2, 3
8586, forest, byg:aspen_forest, CREATURE, exoticbirds:woodpecker, 12, 2, 3
8587, forest, byg:aspen_forest, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
8588, forest, byg:aspen_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
8589, forest, byg:aspen_forest, CREATURE, alexsmobs:crow, 10, 2, 2
8590, forest, byg:aspen_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
8591, forest, byg:aspen_forest, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
8592, forest, byg:aspen_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
8593, forest, byg:aspen_forest, CREATURE, alexsmobs:crow, 10, 2, 2
8594, forest, byg:aspen_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
8595, forest, byg:aspen_forest, CREATURE, untitledduckmod:duck, 22, 1, 2
8596, forest, byg:aspen_forest, CREATURE, untitledduckmod:goose, 22, 1, 2
8597, forest, byg:aspen_forest, AMBIENT, minecraft:bat, 10, 1, 2
8598, forest, byg:aspen_forest, AMBIENT, alexsmobs:fly, 5, 2, 3
8599, forest, byg:aspen_forest, AMBIENT, alexsmobs:cockroach, 5, 1, 3
8600, forest, byg:aspen_forest, AMBIENT, alexsmobs:fly, 5, 2, 3
8601, forest, byg:aspen_forest, AMBIENT, alexsmobs:cockroach, 5, 1, 3
8602, forest, byg:aspen_forest, AMBIENT, terraincognita:butterfly, 28, 2, 3
8603, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
8604, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
8605, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
8606, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
8607, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
8608, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
8609, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
8610, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
8611, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
8612, plains, byg:autumnal_valley, MONSTER, minecraft:spider, 30, 1, 2
8613, plains, byg:autumnal_valley, MONSTER, minecraft:zombie, 30, 1, 2
8614, plains, byg:autumnal_valley, MONSTER, minecraft:zombie_villager, 5, 1, 1
8615, plains, byg:autumnal_valley, MONSTER, minecraft:skeleton, 30, 1, 2
8616, plains, byg:autumnal_valley, MONSTER, minecraft:creeper, 30, 1, 2
8617, plains, byg:autumnal_valley, MONSTER, minecraft:slime, 30, 1, 2
8618, plains, byg:autumnal_valley, MONSTER, minecraft:enderman, 10, 1, 2
8619, plains, byg:autumnal_valley, MONSTER, minecraft:witch, 5, 1, 1
8620, plains, byg:autumnal_valley, MONSTER, geode:redstonegeode, 20, 1, 1
8621, plains, byg:autumnal_valley, MONSTER, geode:quartzgeode, 20, 1, 1
8622, plains, byg:autumnal_valley, MONSTER, geode:lapisgeode, 20, 1, 1
8623, plains, byg:autumnal_valley, MONSTER, geode:irongeode, 20, 1, 1
8624, plains, byg:autumnal_valley, MONSTER, geode:goldgeode, 20, 1, 1
8625, plains, byg:autumnal_valley, MONSTER, geode:glowstonegeode, 20, 1, 1
8626, plains, byg:autumnal_valley, MONSTER, geode:emeraldgeode, 20, 1, 1
8627, plains, byg:autumnal_valley, MONSTER, geode:diamondgeode, 25, 1, 1
8628, plains, byg:autumnal_valley, MONSTER, geode:coalgeode, 20, 1, 1
8629, plains, byg:autumnal_valley, MONSTER, alexsmobs:centipede_head, 8, 1, 1
8630, plains, byg:autumnal_valley, MONSTER, alexsmobs:centipede_head, 8, 1, 1
8631, plains, byg:autumnal_valley, MONSTER, dungeonsmod:mimic, 5, 1, 1
8632, plains, byg:autumnal_valley, MONSTER, touhou_little_maid:fairy, 30, 1, 2
8633, plains, byg:autumnal_valley, CREATURE, minecraft:sheep, 22, 2, 3
8634, plains, byg:autumnal_valley, CREATURE, minecraft:pig, 20, 2, 3
8635, plains, byg:autumnal_valley, CREATURE, minecraft:chicken, 20, 2, 3
8636, plains, byg:autumnal_valley, CREATURE, minecraft:cow, 18, 2, 3
8637, plains, byg:autumnal_valley, CREATURE, alexsmobs:raccoon, 10, 2, 4
8638, plains, byg:autumnal_valley, CREATURE, alexsmobs:crow, 10, 2, 2
8639, plains, byg:autumnal_valley, CREATURE, alexsmobs:raccoon, 10, 2, 4
8640, plains, byg:autumnal_valley, CREATURE, alexsmobs:crow, 10, 2, 2
8641, plains, byg:autumnal_valley, CREATURE, untitledduckmod:duck, 22, 1, 2
8642, plains, byg:autumnal_valley, CREATURE, untitledduckmod:goose, 22, 1, 2
8643, plains, byg:autumnal_valley, AMBIENT, minecraft:bat, 10, 1, 2
8644, plains, byg:autumnal_valley, AMBIENT, alexsmobs:fly, 5, 2, 3
8645, plains, byg:autumnal_valley, AMBIENT, alexsmobs:cockroach, 5, 1, 3
8646, plains, byg:autumnal_valley, AMBIENT, alexsmobs:fly, 5, 2, 3
8647, plains, byg:autumnal_valley, AMBIENT, alexsmobs:cockroach, 5, 1, 3
8648, plains, byg:autumnal_valley, AMBIENT, terraincognita:butterfly, 28, 2, 3
8649, plains, byg:autumnal_valley, WATER_AMBIENT, aquaculture:bayad, 6, 1, 2
8650, plains, byg:autumnal_valley, WATER_AMBIENT, aquaculture:synodontis, 30, 1, 2
8651, plains, byg:autumnal_valley, WATER_AMBIENT, aquaculture:capitaine, 5, 1, 1
8652, plains, byg:autumnal_valley, WATER_AMBIENT, aquaculture:boulti, 10, 1, 2
8653, savanna, byg:baobab_savanna, MONSTER, minecraft:spider, 30, 1, 2
8654, savanna, byg:baobab_savanna, MONSTER, minecraft:zombie, 30, 1, 2
8655, savanna, byg:baobab_savanna, MONSTER, minecraft:zombie_villager, 5, 1, 1
8656, savanna, byg:baobab_savanna, MONSTER, minecraft:skeleton, 30, 1, 2
8657, savanna, byg:baobab_savanna, MONSTER, minecraft:creeper, 30, 1, 2
8658, savanna, byg:baobab_savanna, MONSTER, minecraft:slime, 30, 1, 2
8659, savanna, byg:baobab_savanna, MONSTER, minecraft:enderman, 10, 1, 2
8660, savanna, byg:baobab_savanna, MONSTER, minecraft:witch, 5, 1, 1
8661, savanna, byg:baobab_savanna, MONSTER, geode:redstonegeode, 20, 1, 1
8662, savanna, byg:baobab_savanna, MONSTER, geode:quartzgeode, 20, 1, 1
8663, savanna, byg:baobab_savanna, MONSTER, geode:lapisgeode, 20, 1, 1
8664, savanna, byg:baobab_savanna, MONSTER, geode:irongeode, 20, 1, 1
8665, savanna, byg:baobab_savanna, MONSTER, geode:goldgeode, 20, 1, 1
8666, savanna, byg:baobab_savanna, MONSTER, geode:glowstonegeode, 20, 1, 1
8667, savanna, byg:baobab_savanna, MONSTER, geode:emeraldgeode, 20, 1, 1
8668, savanna, byg:baobab_savanna, MONSTER, geode:diamondgeode, 25, 1, 1
8669, savanna, byg:baobab_savanna, MONSTER, geode:coalgeode, 20, 1, 1
8670, savanna, byg:baobab_savanna, MONSTER, alexsmobs:centipede_head, 8, 1, 1
8671, savanna, byg:baobab_savanna, MONSTER, alexsmobs:centipede_head, 8, 1, 1
8672, savanna, byg:baobab_savanna, MONSTER, touhou_little_maid:fairy, 30, 1, 2
8673, savanna, byg:baobab_savanna, CREATURE, minecraft:sheep, 22, 2, 3
8674, savanna, byg:baobab_savanna, CREATURE, minecraft:pig, 20, 2, 3
8675, savanna, byg:baobab_savanna, CREATURE, minecraft:chicken, 20, 2, 3
8676, savanna, byg:baobab_savanna, CREATURE, minecraft:cow, 18, 2, 3
8677, savanna, byg:baobab_savanna, CREATURE, minecraft:horse, 25, 2, 3
8678, savanna, byg:baobab_savanna, CREATURE, minecraft:donkey, 5, 1, 1
8679, savanna, byg:baobab_savanna, CREATURE, exoticbirds:ostrich, 5, 2, 3
